customerid,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,spend_per_tenure,call_delay_ratio,usage_recent_score,spend_usage_ratio 
1949.0,40.0,Male,56.0,16.0,9.0,23.0,Premium,Quarterly,658.0,5.0,1,11.75,0.375,2.6666666666666665,38.705882352941174
1950.0,47.0,Male,29.0,21.0,1.0,16.0,Basic,Quarterly,664.0,10.0,0,22.896551724137932,0.058823529411764705,1.9090909090909092,30.181818181818183
1951.0,55.0,Male,28.0,22.0,3.0,30.0,Standard,Annual,814.0,18.0,0,29.071428571428573,0.0967741935483871,1.1578947368421053,35.391304347826086
1952.0,44.0,Female,46.0,18.0,3.0,12.0,Premium,Monthly,682.0,30.0,0,14.826086956521738,0.23076923076923078,0.5806451612903226,35.89473684210526
1953.0,50.0,Male,34.0,10.0,1.0,16.0,Basic,Monthly,586.0,28.0,0,17.235294117647058,0.058823529411764705,0.3448275862068966,53.27272727272727
1954.0,20.0,Female,11.0,11.0,3.0,25.0,Standard,Annual,351.0,22.0,1,31.90909090909091,0.11538461538461539,0.4782608695652174,29.25
1955.0,49.0,Female,42.0,23.0,7.0,19.0,Standard,Monthly,261.0,10.0,1,6.214285714285714,0.35,2.090909090909091,10.875
1957.0,35.0,Female,40.0,8.0,3.0,11.0,Basic,Quarterly,937.0,26.0,0,23.425,0.25,0.2962962962962963,104.11111111111111
1958.0,39.0,Female,32.0,24.0,5.0,20.0,Standard,Quarterly,136.0,6.0,1,4.25,0.23809523809523808,3.4285714285714284,5.44
1959.0,25.0,Male,47.0,12.0,1.0,4.0,Premium,Annual,903.0,20.0,0,19.21276595744681,0.2,0.5714285714285714,69.46153846153847
1960.0,40.0,Female,9.0,5.0,3.0,12.0,Premium,Annual,477.0,12.0,0,53.0,0.23076923076923078,0.38461538461538464,79.5
1961.0,36.0,Female,29.0,30.0,2.0,7.0,Standard,Monthly,686.0,13.0,0,23.655172413793103,0.25,2.142857142857143,22.129032258064516
1962.0,41.0,Male,35.0,6.0,2.0,18.0,Standard,Quarterly,404.0,18.0,0,11.542857142857143,0.10526315789473684,0.3157894736842105,57.714285714285715
1963.0,21.0,Male,47.0,5.0,6.0,8.0,Basic,Monthly,190.0,3.0,0,4.042553191489362,0.6666666666666666,1.25,31.666666666666668
1965.0,64.0,Female,23.0,22.0,5.0,18.0,Standard,Annual,716.0,11.0,0,31.130434782608695,0.2631578947368421,1.8333333333333333,31.130434782608695
1966.0,62.0,Female,45.0,13.0,0.0,1.0,Basic,Quarterly,235.0,4.0,0,5.222222222222222,0.0,2.6,16.785714285714285
1967.0,43.0,Female,11.0,10.0,5.0,5.0,Standard,Monthly,688.0,20.0,0,62.54545454545455,0.8333333333333334,0.47619047619047616,62.54545454545455
1968.0,64.0,Male,42.0,16.0,10.0,14.0,Basic,Monthly,815.0,15.0,0,19.404761904761905,0.6666666666666666,1.0,47.94117647058823
1969.0,56.0,Female,21.0,25.0,7.0,13.0,Premium,Quarterly,559.0,7.0,0,26.61904761904762,0.5,3.125,21.5
1970.0,40.0,Male,53.0,16.0,8.0,8.0,Standard,Quarterly,976.0,18.0,0,18.41509433962264,0.8888888888888888,0.8421052631578947,57.411764705882355
1971.0,61.0,Female,37.0,7.0,8.0,13.0,Basic,Monthly,516.0,25.0,0,13.945945945945946,0.5714285714285714,0.2692307692307692,64.5
1973.0,39.0,Male,37.0,28.0,2.0,2.0,Standard,Quarterly,135.0,28.0,0,3.6486486486486487,0.6666666666666666,0.9655172413793104,4.655172413793103
1974.0,29.0,Female,59.0,11.0,0.0,20.0,Basic,Quarterly,891.0,22.0,0,15.101694915254237,0.0,0.4782608695652174,74.25
1975.0,55.0,Female,32.0,8.0,0.0,18.0,Premium,Quarterly,785.0,5.0,0,24.53125,0.0,1.3333333333333333,87.22222222222223
1976.0,41.0,Female,16.0,22.0,0.0,15.0,Premium,Quarterly,168.0,17.0,0,10.5,0.0,1.2222222222222223,7.304347826086956
1978.0,58.0,Female,7.0,13.0,10.0,9.0,Basic,Annual,148.0,12.0,0,21.142857142857142,1.0,1.0,10.571428571428571
1979.0,26.0,Female,29.0,5.0,8.0,16.0,Basic,Annual,463.0,22.0,1,15.96551724137931,0.47058823529411764,0.21739130434782608,77.16666666666667
1981.0,21.0,Female,45.0,18.0,0.0,9.0,Standard,Monthly,251.0,29.0,0,5.5777777777777775,0.0,0.6,13.210526315789474
1983.0,62.0,Female,25.0,2.0,5.0,7.0,Premium,Quarterly,216.0,29.0,1,8.64,0.625,0.06666666666666667,72.0
1985.0,62.0,Male,29.0,21.0,0.0,16.0,Standard,Quarterly,216.0,13.0,0,7.448275862068965,0.0,1.5,9.818181818181818
1986.0,41.0,Male,50.0,11.0,6.0,6.0,Standard,Quarterly,623.0,27.0,0,12.46,0.8571428571428571,0.39285714285714285,51.916666666666664
1989.0,18.0,Female,8.0,23.0,2.0,26.0,Standard,Quarterly,273.0,23.0,1,34.125,0.07407407407407407,0.9583333333333334,11.375
1991.0,47.0,Male,54.0,6.0,9.0,23.0,Premium,Monthly,435.0,9.0,1,8.055555555555555,0.375,0.6,62.142857142857146
1992.0,52.0,Female,17.0,9.0,3.0,27.0,Basic,Annual,725.0,5.0,0,42.64705882352941,0.10714285714285714,1.5,72.5
1995.0,60.0,Male,37.0,17.0,4.0,3.0,Basic,Quarterly,352.0,19.0,0,9.513513513513514,1.0,0.85,19.555555555555557
1996.0,62.0,Female,45.0,8.0,0.0,15.0,Basic,Quarterly,599.0,3.0,0,13.311111111111112,0.0,2.0,66.55555555555556
1998.0,27.0,Male,14.0,16.0,3.0,23.0,Basic,Quarterly,297.0,16.0,0,21.214285714285715,0.125,0.9411764705882353,17.470588235294116
1999.0,20.0,Female,20.0,10.0,2.0,13.0,Premium,Monthly,843.0,5.0,0,42.15,0.14285714285714285,1.6666666666666667,76.63636363636364
2002.0,55.0,Female,55.0,13.0,3.0,4.0,Standard,Quarterly,891.0,24.0,0,16.2,0.6,0.52,63.642857142857146
2005.0,49.0,Male,26.0,8.0,2.0,13.0,Standard,Quarterly,352.0,10.0,0,13.538461538461538,0.14285714285714285,0.7272727272727273,39.111111111111114
2007.0,58.0,Female,17.0,30.0,6.0,27.0,Basic,Monthly,595.0,18.0,1,35.0,0.21428571428571427,1.5789473684210527,19.193548387096776
2008.0,48.0,Male,20.0,19.0,4.0,12.0,Standard,Annual,977.0,19.0,0,48.85,0.3076923076923077,0.95,48.85
2009.0,41.0,Male,30.0,7.0,1.0,6.0,Basic,Quarterly,300.0,22.0,0,10.0,0.14285714285714285,0.30434782608695654,37.5
2011.0,40.0,Female,25.0,23.0,8.0,27.0,Basic,Annual,474.0,12.0,1,18.96,0.2857142857142857,1.7692307692307692,19.75
2012.0,26.0,Male,28.0,30.0,6.0,22.0,Premium,Quarterly,663.0,23.0,1,23.678571428571427,0.2608695652173913,1.25,21.387096774193548
2013.0,20.0,Female,38.0,19.0,10.0,16.0,Premium,Annual,260.0,24.0,1,6.842105263157895,0.5882352941176471,0.76,13.0
2014.0,26.0,Female,46.0,11.0,10.0,12.0,Standard,Monthly,184.0,25.0,0,4.0,0.7692307692307693,0.4230769230769231,15.333333333333334
2015.0,46.0,Male,37.0,21.0,9.0,19.0,Standard,Quarterly,892.0,18.0,1,24.10810810810811,0.45,1.105263157894737,40.54545454545455
2016.0,38.0,Male,29.0,16.0,2.0,29.0,Basic,Quarterly,454.0,25.0,0,15.655172413793103,0.06666666666666667,0.6153846153846154,26.705882352941178
2019.0,40.0,Male,52.0,18.0,4.0,16.0,Premium,Annual,102.0,19.0,0,1.9615384615384615,0.23529411764705882,0.9,5.368421052631579
2020.0,46.0,Female,21.0,21.0,4.0,5.0,Standard,Annual,999.0,17.0,0,47.57142857142857,0.6666666666666666,1.1666666666666667,45.40909090909091
2022.0,56.0,Female,32.0,29.0,3.0,22.0,Standard,Annual,944.0,18.0,0,29.5,0.13043478260869565,1.5263157894736843,31.466666666666665
2024.0,36.0,Female,6.0,5.0,10.0,27.0,Basic,Quarterly,131.0,4.0,1,21.833333333333332,0.35714285714285715,1.0,21.833333333333332
2025.0,36.0,Female,52.0,24.0,0.0,10.0,Standard,Annual,707.0,9.0,0,13.596153846153847,0.0,2.4,28.28
2027.0,38.0,Female,6.0,19.0,6.0,24.0,Standard,Monthly,159.0,10.0,1,26.5,0.24,1.7272727272727273,7.95
2028.0,63.0,Male,22.0,17.0,8.0,12.0,Premium,Monthly,484.0,22.0,0,22.0,0.6153846153846154,0.7391304347826086,26.88888888888889
2030.0,61.0,Female,24.0,11.0,2.0,2.0,Premium,Monthly,609.0,9.0,0,25.375,0.6666666666666666,1.1,50.75
2031.0,31.0,Female,11.0,16.0,1.0,23.0,Basic,Monthly,628.0,19.0,1,57.09090909090909,0.041666666666666664,0.8,36.94117647058823
2032.0,46.0,Male,12.0,16.0,1.0,28.0,Premium,Annual,437.0,28.0,0,36.416666666666664,0.034482758620689655,0.5517241379310345,25.705882352941178
2033.0,29.0,Male,44.0,27.0,0.0,21.0,Basic,Monthly,258.0,10.0,0,5.863636363636363,0.0,2.4545454545454546,9.214285714285714
2034.0,53.0,Female,43.0,14.0,8.0,21.0,Standard,Monthly,886.0,21.0,1,20.6046511627907,0.36363636363636365,0.6363636363636364,59.06666666666667
2035.0,38.0,Male,19.0,8.0,0.0,3.0,Premium,Monthly,953.0,9.0,0,50.1578947368421,0.0,0.8,105.88888888888889
2037.0,39.0,Male,29.0,10.0,6.0,20.0,Premium,Quarterly,732.0,9.0,1,25.24137931034483,0.2857142857142857,1.0,66.54545454545455
2038.0,33.0,Male,38.0,23.0,8.0,11.0,Standard,Annual,615.0,21.0,0,16.18421052631579,0.6666666666666666,1.0454545454545454,25.625
2040.0,47.0,Male,56.0,25.0,0.0,22.0,Premium,Quarterly,632.0,22.0,0,11.285714285714286,0.0,1.0869565217391304,24.307692307692307
2041.0,50.0,Male,46.0,28.0,8.0,7.0,Basic,Annual,131.0,24.0,0,2.847826086956522,1.0,1.12,4.517241379310345
2047.0,18.0,Male,23.0,23.0,4.0,19.0,Basic,Quarterly,675.0,17.0,0,29.347826086956523,0.2,1.2777777777777777,28.125
2048.0,28.0,Male,11.0,21.0,0.0,21.0,Standard,Annual,404.0,13.0,0,36.72727272727273,0.0,1.5,18.363636363636363
2049.0,21.0,Male,30.0,15.0,8.0,17.0,Standard,Annual,880.0,21.0,1,29.333333333333332,0.4444444444444444,0.6818181818181818,55.0
2050.0,59.0,Female,29.0,23.0,3.0,14.0,Premium,Quarterly,171.0,11.0,0,5.896551724137931,0.2,1.9166666666666667,7.125
2051.0,30.0,Male,22.0,29.0,6.0,13.0,Premium,Annual,919.0,14.0,0,41.77272727272727,0.42857142857142855,1.9333333333333333,30.633333333333333
2053.0,23.0,Female,40.0,29.0,5.0,14.0,Basic,Annual,138.0,29.0,0,3.45,0.3333333333333333,0.9666666666666667,4.6
2054.0,28.0,Male,18.0,19.0,6.0,26.0,Premium,Quarterly,979.0,7.0,0,54.388888888888886,0.2222222222222222,2.375,48.95
2055.0,36.0,Male,60.0,25.0,5.0,8.0,Basic,Quarterly,143.0,19.0,0,2.3833333333333333,0.5555555555555556,1.25,5.5
2057.0,35.0,Female,43.0,7.0,0.0,28.0,Standard,Monthly,852.0,19.0,1,19.813953488372093,0.0,0.35,106.5
2058.0,46.0,Female,37.0,29.0,0.0,7.0,Premium,Monthly,305.0,26.0,0,8.243243243243244,0.0,1.0740740740740742,10.166666666666666
2059.0,60.0,Male,37.0,25.0,1.0,14.0,Basic,Monthly,424.0,12.0,0,11.45945945945946,0.06666666666666667,1.9230769230769231,16.307692307692307
2060.0,42.0,Female,20.0,26.0,7.0,9.0,Premium,Monthly,940.0,12.0,0,47.0,0.7,2.0,34.81481481481482
2063.0,24.0,Female,58.0,16.0,8.0,7.0,Premium,Annual,162.0,14.0,0,2.793103448275862,1.0,1.0666666666666667,9.529411764705882
2065.0,18.0,Female,25.0,11.0,10.0,21.0,Standard,Monthly,190.0,20.0,1,7.6,0.45454545454545453,0.5238095238095238,15.833333333333334
2067.0,33.0,Female,26.0,10.0,0.0,1.0,Basic,Quarterly,865.0,7.0,0,33.26923076923077,0.0,1.25,78.63636363636364
2068.0,51.0,Female,21.0,6.0,2.0,9.0,Standard,Quarterly,524.0,21.0,0,24.952380952380953,0.2,0.2727272727272727,74.85714285714286
2069.0,45.0,Female,16.0,24.0,0.0,20.0,Basic,Monthly,761.0,26.0,0,47.5625,0.0,0.8888888888888888,30.44
2070.0,54.0,Male,43.0,10.0,7.0,15.0,Premium,Monthly,905.0,2.0,0,21.046511627906977,0.4375,3.3333333333333335,82.27272727272727
2076.0,48.0,Male,9.0,26.0,8.0,17.0,Standard,Quarterly,517.0,19.0,0,57.44444444444444,0.4444444444444444,1.3,19.14814814814815
2077.0,60.0,Male,27.0,24.0,1.0,19.0,Premium,Quarterly,876.0,10.0,0,32.44444444444444,0.05,2.1818181818181817,35.04
2078.0,44.0,Female,30.0,16.0,0.0,9.0,Basic,Annual,910.0,10.0,0,30.333333333333332,0.0,1.4545454545454546,53.529411764705884
2081.0,49.0,Female,45.0,8.0,1.0,11.0,Standard,Monthly,647.0,25.0,0,14.377777777777778,0.08333333333333333,0.3076923076923077,71.88888888888889
2083.0,64.0,Female,46.0,13.0,5.0,26.0,Basic,Monthly,945.0,4.0,1,20.543478260869566,0.18518518518518517,2.6,67.5
2084.0,64.0,Female,40.0,21.0,3.0,24.0,Basic,Monthly,294.0,10.0,1,7.35,0.12,1.9090909090909092,13.363636363636363
2085.0,63.0,Female,55.0,30.0,9.0,29.0,Premium,Quarterly,710.0,18.0,1,12.909090909090908,0.3,1.5789473684210527,22.903225806451612
2088.0,65.0,Male,27.0,15.0,1.0,27.0,Standard,Monthly,806.0,4.0,0,29.85185185185185,0.03571428571428571,3.0,50.375
2090.0,62.0,Female,60.0,27.0,8.0,29.0,Basic,Quarterly,255.0,28.0,1,4.25,0.26666666666666666,0.9310344827586207,9.107142857142858
2091.0,62.0,Male,40.0,8.0,1.0,20.0,Standard,Quarterly,697.0,13.0,0,17.425,0.047619047619047616,0.5714285714285714,77.44444444444444
2094.0,45.0,Female,35.0,23.0,6.0,16.0,Standard,Quarterly,638.0,11.0,1,18.228571428571428,0.35294117647058826,1.9166666666666667,26.583333333333332
2095.0,35.0,Female,16.0,30.0,9.0,28.0,Basic,Monthly,207.0,23.0,1,12.9375,0.3103448275862069,1.25,6.67741935483871
2096.0,48.0,Male,21.0,30.0,10.0,12.0,Basic,Monthly,861.0,30.0,0,41.0,0.7692307692307693,0.967741935483871,27.774193548387096
2097.0,27.0,Male,51.0,7.0,5.0,21.0,Basic,Quarterly,652.0,16.0,1,12.784313725490197,0.22727272727272727,0.4117647058823529,81.5
2098.0,55.0,Male,36.0,21.0,5.0,18.0,Premium,Annual,773.0,13.0,1,21.47222222222222,0.2631578947368421,1.5,35.13636363636363
2099.0,53.0,Male,39.0,20.0,5.0,11.0,Premium,Annual,672.0,25.0,0,17.23076923076923,0.4166666666666667,0.7692307692307693,32.0
2100.0,46.0,Male,26.0,24.0,2.0,21.0,Standard,Quarterly,288.0,29.0,0,11.076923076923077,0.09090909090909091,0.8,11.52
2101.0,40.0,Female,18.0,12.0,2.0,13.0,Basic,Quarterly,140.0,5.0,0,7.777777777777778,0.14285714285714285,2.0,10.76923076923077
2102.0,59.0,Female,33.0,4.0,2.0,2.0,Basic,Annual,373.0,4.0,0,11.303030303030303,0.6666666666666666,0.8,74.6
2104.0,45.0,Male,45.0,15.0,2.0,2.0,Standard,Monthly,938.0,15.0,0,20.844444444444445,0.6666666666666666,0.9375,58.625
2105.0,57.0,Female,57.0,9.0,5.0,15.0,Basic,Monthly,680.0,24.0,0,11.929824561403509,0.3125,0.36,68.0
2106.0,45.0,Female,16.0,13.0,8.0,19.0,Basic,Quarterly,207.0,20.0,0,12.9375,0.4,0.6190476190476191,14.785714285714286
2107.0,54.0,Female,48.0,11.0,1.0,26.0,Standard,Annual,915.0,29.0,0,19.0625,0.037037037037037035,0.36666666666666664,76.25
2109.0,54.0,Male,13.0,27.0,2.0,10.0,Standard,Quarterly,767.0,18.0,0,59.0,0.18181818181818182,1.4210526315789473,27.392857142857142
2114.0,54.0,Male,35.0,11.0,5.0,17.0,Standard,Quarterly,932.0,16.0,1,26.62857142857143,0.2777777777777778,0.6470588235294118,77.66666666666667
2116.0,63.0,Female,22.0,21.0,10.0,11.0,Premium,Annual,736.0,24.0,0,33.45454545454545,0.8333333333333334,0.84,33.45454545454545
2117.0,26.0,Female,13.0,25.0,5.0,25.0,Standard,Monthly,195.0,17.0,1,15.0,0.19230769230769232,1.3888888888888888,7.5
2118.0,64.0,Female,53.0,12.0,10.0,26.0,Basic,Monthly,906.0,24.0,1,17.09433962264151,0.37037037037037035,0.48,69.6923076923077
2120.0,43.0,Female,37.0,28.0,4.0,26.0,Premium,Annual,492.0,15.0,1,13.297297297297296,0.14814814814814814,1.75,16.96551724137931
2123.0,47.0,Male,54.0,11.0,3.0,22.0,Standard,Annual,298.0,3.0,0,5.518518518518518,0.13043478260869565,2.75,24.833333333333332
2125.0,53.0,Female,37.0,30.0,4.0,15.0,Basic,Monthly,951.0,13.0,0,25.7027027027027,0.25,2.142857142857143,30.677419354838708
2126.0,30.0,Male,28.0,22.0,10.0,18.0,Premium,Annual,678.0,8.0,1,24.214285714285715,0.5263157894736842,2.4444444444444446,29.47826086956522
2128.0,50.0,Female,5.0,15.0,6.0,25.0,Basic,Monthly,161.0,6.0,1,32.2,0.23076923076923078,2.142857142857143,10.0625
2129.0,48.0,Female,4.0,16.0,3.0,11.0,Basic,Annual,135.0,22.0,0,33.75,0.25,0.6956521739130435,7.9411764705882355
2131.0,23.0,Male,19.0,1.0,1.0,7.0,Basic,Quarterly,166.0,8.0,0,8.736842105263158,0.125,0.1111111111111111,83.0
2132.0,42.0,Male,27.0,12.0,4.0,10.0,Standard,Quarterly,509.0,28.0,0,18.85185185185185,0.36363636363636365,0.41379310344827586,39.15384615384615
2134.0,35.0,Female,13.0,15.0,9.0,26.0,Premium,Quarterly,587.0,19.0,0,45.15384615384615,0.3333333333333333,0.75,36.6875
2135.0,30.0,Male,52.0,12.0,5.0,16.0,Premium,Quarterly,670.0,24.0,1,12.884615384615385,0.29411764705882354,0.48,51.53846153846154
2136.0,55.0,Female,52.0,16.0,0.0,3.0,Premium,Monthly,500.0,16.0,0,9.615384615384615,0.0,0.9411764705882353,29.41176470588235
2139.0,51.0,Male,28.0,8.0,8.0,10.0,Standard,Annual,114.0,10.0,0,4.071428571428571,0.7272727272727273,0.7272727272727273,12.666666666666666
2140.0,62.0,Female,36.0,21.0,4.0,16.0,Basic,Annual,236.0,6.0,0,6.555555555555555,0.23529411764705882,3.0,10.727272727272727
2145.0,51.0,Male,25.0,17.0,9.0,9.0,Premium,Monthly,738.0,17.0,0,29.52,0.9,0.9444444444444444,41.0
2146.0,58.0,Female,47.0,21.0,6.0,15.0,Basic,Quarterly,280.0,10.0,0,5.957446808510638,0.375,1.9090909090909092,12.727272727272727
2147.0,34.0,Female,22.0,10.0,10.0,17.0,Premium,Annual,700.0,18.0,0,31.818181818181817,0.5555555555555556,0.5263157894736842,63.63636363636363
2149.0,64.0,Female,60.0,7.0,6.0,12.0,Premium,Annual,235.0,7.0,0,3.9166666666666665,0.46153846153846156,0.875,29.375
2150.0,36.0,Female,53.0,13.0,8.0,27.0,Premium,Monthly,615.0,26.0,1,11.60377358490566,0.2857142857142857,0.48148148148148145,43.92857142857143
2151.0,21.0,Female,26.0,25.0,8.0,7.0,Standard,Quarterly,377.0,26.0,0,14.5,1.0,0.9259259259259259,14.5
2152.0,32.0,Female,39.0,20.0,7.0,23.0,Basic,Monthly,228.0,26.0,1,5.846153846153846,0.2916666666666667,0.7407407407407407,10.857142857142858
2153.0,35.0,Female,17.0,16.0,2.0,2.0,Standard,Quarterly,989.0,21.0,0,58.1764705882353,0.6666666666666666,0.7272727272727273,58.1764705882353
2155.0,60.0,Female,15.0,5.0,5.0,22.0,Basic,Annual,724.0,19.0,1,48.266666666666666,0.21739130434782608,0.25,120.66666666666667
2156.0,31.0,Female,41.0,9.0,0.0,7.0,Premium,Quarterly,546.0,4.0,0,13.317073170731707,0.0,1.8,54.6
2157.0,57.0,Male,53.0,23.0,1.0,3.0,Basic,Quarterly,959.0,6.0,0,18.09433962264151,0.25,3.2857142857142856,39.958333333333336
2158.0,39.0,Male,31.0,16.0,9.0,8.0,Basic,Quarterly,890.0,19.0,0,28.70967741935484,1.0,0.8,52.35294117647059
2159.0,55.0,Female,35.0,13.0,3.0,6.0,Premium,Monthly,276.0,30.0,0,7.885714285714286,0.42857142857142855,0.41935483870967744,19.714285714285715
2161.0,45.0,Male,36.0,22.0,0.0,14.0,Premium,Annual,694.0,14.0,0,19.27777777777778,0.0,1.4666666666666666,30.17391304347826
2162.0,18.0,Female,6.0,4.0,5.0,18.0,Premium,Monthly,136.0,6.0,0,22.666666666666668,0.2631578947368421,0.5714285714285714,27.2
2164.0,50.0,Male,36.0,13.0,0.0,20.0,Basic,Quarterly,445.0,13.0,0,12.36111111111111,0.0,0.9285714285714286,31.785714285714285
2166.0,45.0,Female,44.0,2.0,1.0,12.0,Premium,Monthly,301.0,26.0,0,6.840909090909091,0.07692307692307693,0.07407407407407407,100.33333333333333
2167.0,53.0,Male,25.0,21.0,8.0,10.0,Premium,Monthly,307.0,15.0,0,12.28,0.7272727272727273,1.3125,13.954545454545455
2168.0,62.0,Female,20.0,12.0,0.0,15.0,Premium,Quarterly,118.0,26.0,0,5.9,0.0,0.4444444444444444,9.076923076923077
2171.0,26.0,Male,20.0,17.0,4.0,29.0,Premium,Quarterly,248.0,14.0,0,12.4,0.13333333333333333,1.1333333333333333,13.777777777777779
2173.0,58.0,Female,60.0,15.0,2.0,26.0,Basic,Annual,831.0,16.0,0,13.85,0.07407407407407407,0.8823529411764706,51.9375
2174.0,51.0,Female,34.0,15.0,8.0,13.0,Premium,Annual,264.0,12.0,0,7.764705882352941,0.5714285714285714,1.1538461538461537,16.5
2176.0,36.0,Female,32.0,12.0,4.0,7.0,Basic,Quarterly,329.0,23.0,0,10.28125,0.5,0.5,25.307692307692307
2177.0,30.0,Male,59.0,15.0,9.0,11.0,Standard,Annual,597.0,17.0,0,10.11864406779661,0.75,0.8333333333333334,37.3125
2180.0,24.0,Male,31.0,11.0,1.0,12.0,Basic,Monthly,489.0,28.0,0,15.774193548387096,0.07692307692307693,0.3793103448275862,40.75
2182.0,37.0,Female,32.0,23.0,9.0,22.0,Basic,Monthly,208.0,9.0,1,6.5,0.391304347826087,2.3,8.666666666666666
2185.0,21.0,Female,11.0,11.0,6.0,11.0,Premium,Quarterly,141.0,27.0,0,12.818181818181818,0.5,0.39285714285714285,11.75
2187.0,34.0,Female,52.0,21.0,10.0,14.0,Premium,Quarterly,948.0,9.0,0,18.23076923076923,0.6666666666666666,2.1,43.09090909090909
2188.0,49.0,Male,50.0,4.0,0.0,3.0,Premium,Monthly,230.0,16.0,0,4.6,0.0,0.23529411764705882,46.0
2189.0,46.0,Female,17.0,21.0,6.0,22.0,Premium,Monthly,377.0,5.0,1,22.176470588235293,0.2608695652173913,3.5,17.136363636363637
2190.0,25.0,Female,55.0,29.0,9.0,14.0,Basic,Quarterly,762.0,16.0,0,13.854545454545455,0.6,1.7058823529411764,25.4
2191.0,42.0,Male,11.0,14.0,1.0,19.0,Basic,Annual,631.0,19.0,0,57.36363636363637,0.05,0.7,42.06666666666667
2193.0,54.0,Male,57.0,5.0,1.0,3.0,Basic,Monthly,237.0,3.0,0,4.157894736842105,0.25,1.25,39.5
2194.0,48.0,Male,33.0,28.0,1.0,25.0,Standard,Monthly,601.0,25.0,0,18.21212121212121,0.038461538461538464,1.0769230769230769,20.724137931034484
2195.0,39.0,Female,52.0,17.0,8.0,27.0,Premium,Annual,325.0,9.0,1,6.25,0.2857142857142857,1.7,18.055555555555557
2200.0,42.0,Female,34.0,10.0,4.0,30.0,Standard,Monthly,190.0,12.0,1,5.588235294117647,0.12903225806451613,0.7692307692307693,17.272727272727273
2203.0,22.0,Male,45.0,11.0,5.0,23.0,Basic,Annual,988.0,6.0,1,21.955555555555556,0.20833333333333334,1.5714285714285714,82.33333333333333
2205.0,54.0,Male,38.0,14.0,8.0,19.0,Standard,Quarterly,391.0,7.0,1,10.289473684210526,0.4,1.75,26.066666666666666
2208.0,65.0,Male,34.0,13.0,1.0,24.0,Basic,Annual,159.0,7.0,0,4.676470588235294,0.04,1.625,11.357142857142858
2209.0,35.0,Male,55.0,9.0,3.0,8.0,Standard,Annual,211.0,26.0,0,3.8363636363636364,0.3333333333333333,0.3333333333333333,21.1
2210.0,47.0,Male,33.0,19.0,7.0,20.0,Premium,Annual,927.0,6.0,1,28.09090909090909,0.3333333333333333,2.7142857142857144,46.35
2213.0,44.0,Male,52.0,21.0,0.0,15.0,Basic,Monthly,148.0,15.0,0,2.8461538461538463,0.0,1.3125,6.7272727272727275
2214.0,50.0,Female,29.0,11.0,3.0,25.0,Premium,Quarterly,332.0,27.0,1,11.448275862068966,0.11538461538461539,0.39285714285714285,27.666666666666668
2215.0,26.0,Female,17.0,29.0,8.0,13.0,Standard,Quarterly,792.0,24.0,0,46.588235294117645,0.5714285714285714,1.16,26.4
2216.0,32.0,Female,33.0,11.0,10.0,27.0,Standard,Monthly,577.0,6.0,1,17.484848484848484,0.35714285714285715,1.5714285714285714,48.083333333333336
2217.0,56.0,Male,48.0,25.0,3.0,9.0,Standard,Monthly,252.0,8.0,0,5.25,0.3,2.7777777777777777,9.692307692307692
2218.0,18.0,Male,22.0,21.0,0.0,21.0,Basic,Annual,675.0,19.0,0,30.681818181818183,0.0,1.05,30.681818181818183
2220.0,27.0,Male,43.0,13.0,7.0,8.0,Premium,Monthly,680.0,20.0,0,15.813953488372093,0.7777777777777778,0.6190476190476191,48.57142857142857
2222.0,65.0,Male,48.0,25.0,7.0,29.0,Premium,Annual,661.0,9.0,1,13.770833333333334,0.23333333333333334,2.5,25.423076923076923
2225.0,44.0,Female,22.0,19.0,6.0,26.0,Standard,Annual,485.0,15.0,1,22.045454545454547,0.2222222222222222,1.1875,24.25
2226.0,57.0,Female,24.0,17.0,5.0,22.0,Premium,Annual,756.0,6.0,1,31.5,0.21739130434782608,2.4285714285714284,42.0
2227.0,36.0,Male,33.0,13.0,1.0,0.0,Standard,Quarterly,155.0,29.0,0,4.696969696969697,1.0,0.43333333333333335,11.071428571428571
